user_id,item_id,rate
515,108,3
515,648,3
514,595,3
514,645,4
514,773,4
514,958,4
514,817,5
514,586,5
514,379,2
514,180,4
514,817,5
514,616,5
514,720,3
514,551,4
514,202,4
514,863,5
514,419,4
514,377,5
514,377,5
514,29,5
514,666,3
514,463,4
514,649,4
514,473,5
514,87,5
513,401,4
513,489,5
513,525,4
513,751,4
513,821,4
513,649,4
513,899,4
513,433,4
513,739,4
513,317,4
513,46,4
513,593,4
513,820,4
513,906,4
513,751,2
513,330,3
513,880,4
512,879,5
512,98,5
512,463,3
512,666,4
512,550,4
512,417,4
512,67,4
512,710,4
512,620,5
512,489,4
512,84,5
512,601,3
512,116,4
512,905,5
512,99,5
512,441,4
512,281,4
512,198,5
512,178,4
512,776,4
512,907,5
512,98,5
512,646,5
512,311,5
512,2,4
512,220,5
512,343,5
512,74,4
511,937,1
511,475,2
511,242,1
511,109,2
511,723,1
511,794,5
511,586,3
510,795,3
510,797,4
510,102,4
510,311,2
510,479,2
510,892,3
510,421,3
510,143,3
510,366,4
510,671,4
510,710,4
510,884,4
510,916,5
510,719,3
509,399,2
509,548,5
509,967,5
509,776,4
509,175,5
509,53,1
509,567,5
509,73,4
509,657,4
509,574,3
509,195,2
509,705,5
509,143,5
509,212,5
509,477,5
509,632,5
508,54,2
508,804,4
508,98,5
508,416,4
508,122,4
508,768,4
508,162,4
508,394,4
508,339,3
508,790,5
508,388,4
508,802,4
508,528,5
508,162,4
508,528,4
508,120,4
508,747,4
508,739,5
508,257,4
508,984,4
508,61,4
508,394,4
508,824,4
507,72,1
507,455,5
507,244,5
507,358,3
507,531,3
507,721,5
507,26,4
507,733,4
507,212,3
507,785,1
507,567,5
507,506,4
507,140,5
507,135,2
507,577,3
507,165,5
507,212,2
507,429,1
507,966,2
507,567,5
507,12,4
507,561,4
507,584,2
507,506,5
507,525,5
507,453,5
507,898,2
507,429,2
506,892,4
506,693,4
506,613,4
506,708,4
506,435,3
506,607,4
506,127,5
506,736,4
506,242,5
506,693,4
506,703,5
506,384,4
506,898,5
506,33,2
506,351,3
506,716,4
506,896,4
506,248,5
506,889,3
506,755,4
506,447,2
506,83,3
506,879,4
506,806,5
506,488,3
506,872,5
506,220,4
506,646,5
506,964,2
506,206,4
506,848,3
506,498,3
506,815,2
506,852,4
506,346,4
506,864,5
506,41,4
506,332,4
506,217,4
506,772,4
506,10,3
506,751,4
506,537,3
505,191,4
505,224,5
505,330,5
505,309,4
505,411,4
505,721,4
505,274,3
505,162,3
505,603,4
505,603,5
505,8,4
505,406,5
505,967,4
505,603,3
505,466,3
505,424,5
504,646,4
504,629,3
504,61,4
504,929,4
504,348,4
504,108,4
504,114,4
504,623,2
504,441,4
504,666,5
504,945,2
504,832,5
504,449,4
504,205,4
504,36,4
504,440,2
504,334,4
504,334,4
504,208,5
504,612,4
504,430,4
504,85,4
504,782,4
504,220,4
504,977,5
504,620,3
504,840,4
504,896,4
504,409,2
504,418,4
504,683,5
504,656,4
504,126,4
504,229,3
504,75,3
504,503,3
504,307,4
504,841,5
504,553,4
504,896,4
504,186,5
504,430,5
504,233,5
504,853,3
504,436,4
504,710,4
504,840,4
504,421,5
504,480,4
504,79,5
504,940,4
504,683,4
504,67,4
504,508,4
504,850,5
504,977,5
504,430,4
504,757,2
504,321,4
504,832,4
504,880,4
504,369,5
504,258,4
504,832,5
504,404,3
504,377,5
504,357,2
504,977,4
504,255,5
504,815,4
504,365,3
504,494,4
504,544,3
504,553,4
504,406,5
504,805,3
504,915,4
504,722,5
504,568,4
504,841,4
504,334,4
504,356,5
504,87,5
503,480,3
503,848,4
503,710,2
503,413,3
503,197,3
503,753,5
503,533,5
503,761,4
503,831,4
503,683,3
503,536,3
503,75,3
503,421,4
503,96,3
503,540,5
503,837,3
503,447,5
502,47,5
502,245,5
502,171,5
502,466,5
502,608,5
502,669,5
502,711,2
502,935,5
502,433,5
502,474,5
502,531,5
502,171,5
502,561,5
502,710,5
501,658,4
501,24,5
501,342,5
501,220,5
501,739,5
501,397,5
501,573,1
501,41,3
501,544,3
501,601,3
501,915,2
501,308,2
501,868,3
500,721,1
500,62,4
500,710,4
500,102,5
500,38,4
500,139,4
500,135,3
500,298,2
499,39,4
499,673,4
499,641,3
499,398,2
499,805,4
499,208,2
499,222,3
499,129,3
499,739,4
499,816,2
499,451,3
499,825,4
499,575,4
499,66,4
499,245,5
499,915,5
499,702,4
499,935,5
499,587,1
499,893,3
499,61,3
499,375,4
499,460,3
499,883,3
499,848,4
499,36,5
499,768,5
499,586,4
499,330,5
499,301,4
499,132,2
499,563,5
499,381,3
499,427,3
498,828,5
498,414,3
498,997,4
498,250,3
498,848,4
498,316,4
498,924,5
498,184,2
498,8,5
498,1,4
498,971,4
498,877,5
498,162,3
498,130,4
498,782,4
498,609,3
498,646,4
498,861,3
498,292,1
498,330,4
498,485,3
498,17,3
498,488,4
498,531,3
498,940,4
498,849,4
498,141,4
498,144,3
498,539,2
498,405,2
498,341,3
498,951,2
498,607,4
498,68,4
498,957,4
498,353,3
498,877,3
498,916,4
498,490,4
498,877,5
498,850,3
498,877,5
498,739,3
498,716,4
498,947,4
497,975,4
497,18,5
497,55,4
497,447,2
497,726,4
497,597,5
497,375,3
497,104,4
497,329,3
497,520,3
497,200,4
497,250,5
497,726,4
497,535,5
497,535,5
497,52,4
497,804,5
497,627,3
497,703,5
497,486,5
497,21,3
497,804,5
497,566,5
497,566,5
497,503,4
497,726,2
497,566,5
497,447,3
497,407,4
497,382,4
497,53,5
497,597,5
497,566,5
497,852,5
497,566,5
497,566,5
497,264,4
497,824,4
496,534,4
496,580,4
496,698,3
496,817,5
496,858,4
496,409,4
496,310,5
496,571,5
496,81,4
496,607,3
495,857,5
495,267,3
495,406,4
495,618,5
495,421,5
495,118,5
495,609,5
495,628,3
495,85,2
495,683,5
495,598,4
495,829,3
495,21,2
495,331,2
495,531,2
495,184,3
495,840,4
495,838,2
495,250,4
495,361,2
494,716,4
494,364,3
494,19,4
494,254,5
494,127,5
494,7,5
494,882,5
494,817,4
494,503,4
494,24,3
494,700,3
494,19,5
494,971,5
494,627,4
494,547,4
494,22,1
493,739,3
493,783,3
493,540,4
493,943,3
493,219,4
493,620,1
493,820,4
493,804,4
493,676,5
493,646,5
493,630,1
493,645,4
493,205,4
493,180,4
493,970,4
493,899,4
493,751,2
492,298,4
492,329,3
492,71,4
492,791,4
492,333,4
492,906,4
492,475,4
492,111,3
492,617,2
492,477,5
492,420,3
492,487,5
492,704,4
492,202,4
492,616,4
492,545,4
492,514,3
492,36,4
492,620,4
492,867,4
492,406,5
492,619,3
492,404,4
492,469,5
492,779,4
492,117,3
492,539,3
492,662,4
492,216,3
492,528,4
492,75,3
492,728,4
492,230,4
492,275,5
492,428,3
492,56,4
492,816,4
492,992,4
492,379,2
492,581,5
492,430,4
492,520,3
492,804,4
492,446,3
492,688,4
492,531,5
492,732,4
492,559,4
492,276,5
492,995,3
492,162,4
492,958,4
492,34,4
492,329,3
492,893,4
491,470,2
491,36,4
491,435,5
491,443,5
491,290,5
491,415,5
491,539,2
491,334,5
491,11,3
491,895,4
491,718,5
491,537,1
491,952,5
490,125,3
490,430,4
490,669,3
490,600,5
490,600,5
490,646,1
490,641,2
490,696,4
490,441,1
490,60,5
490,783,4
490,482,4
490,646,3
490,441,1
490,303,4
489,498,5
489,652,2
489,941,4
489,721,4
489,671,3
489,338,4
489,603,3
489,427,2
489,458,4
489,366,4
489,17,4
489,953,5
489,719,5
489,660,3
489,580,2
489,711,3
489,649,4
489,598,5
489,632,4
489,778,2
489,72,3
489,996,4
489,580,4
489,382,4
489,42,3
489,414,3
489,827,4
489,827,4
489,9,5
488,24,5
488,972,4
488,346,4
488,893,5
488,217,2
488,709,4
488,896,3
488,50,4
488,287,5
487,674,4
487,171,5
487,507,5
487,816,5
487,193,5
487,111,4
487,136,5
487,862,5
487,232,5
487,530,4
487,545,3
487,971,3
487,684,3
487,169,3
486,15,4
486,557,5
486,870,4
486,201,4
486,396,3
486,673,1
486,963,3
486,286,3
486,856,4
486,722,3
486,684,5
486,275,3
486,177,4
486,674,3
486,617,2
486,164,3
486,149,4
486,645,4
486,772,4
486,848,4
486,716,4
486,616,4
486,311,3
486,172,5
486,356,4
486,317,5
486,517,4
486,962,5
486,43,3
485,389,3
485,506,3
485,549,4
485,581,3
485,47,4
485,531,5
485,531,5
485,947,5
485,581,3
485,189,3
484,170,5
484,292,4
484,692,4
484,107,4
484,637,4
484,581,4
484,629,2
484,355,3
484,711,4
484,275,4
484,206,3
484,791,3
484,603,3
484,896,5
484,848,5
484,344,3
484,469,4
484,820,5
484,36,4
484,586,2
484,275,4
483,279,3
483,857,4
483,395,2
483,406,2
483,269,2
483,871,5
483,832,2
483,871,4
483,26,4
483,196,5
483,821,4
483,272,2
483,301,3
483,308,3
483,170,5
483,577,1
483,761,1
483,577,2
483,104,2
483,196,3
483,406,3
483,319,5
483,974,3
483,997,2
483,976,3
483,848,3
483,406,4
483,683,3
483,197,4
483,250,3
483,695,1
482,230,2
482,728,4
482,739,4
482,433,4
482,122,4
482,257,3
482,581,4
482,254,3
482,741,3
482,716,4
482,162,4
481,398,3
481,595,3
481,685,3
481,972,4
481,473,1
481,8,4
481,529,4
481,539,3
481,241,4
481,698,4
481,879,3
481,306,3
481,586,4
481,845,3
481,825,5
481,841,4
480,330,5
480,303,4
480,125,4
480,906,4
480,159,4
480,971,5
480,97,1
480,516,3
480,882,4
480,838,2
480,921,5
480,7,5
480,729,4
480,798,2
480,126,5
480,948,5
480,609,5
480,328,5
480,330,5
480,542,3
480,109,4
480,896,3
480,154,3
480,570,3
480,948,4
480,265,1
480,201,1
480,448,3
480,448,4
480,328,5
480,206,4
479,745,5
479,326,4
479,505,5
479,375,3
479,484,5
479,553,3
479,443,4
479,553,2
479,116,4
479,291,4
479,113,4
479,86,3
479,820,2
479,24,4
478,310,4
478,758,5
478,86,2
478,641,5
478,831,5
478,401,4
478,4,3
478,528,5
478,60,3
478,92,5
478,583,4
478,561,4
478,741,4
478,382,3
478,946,4
478,162,4
477,252,4
477,755,5
477,553,2
477,201,3
477,613,3
477,126,4
477,175,3
477,952,3
477,688,2
477,688,3
477,251,3
477,971,5
477,480,3
477,762,4
476,75,4
476,927,5
476,857,4
476,884,4
476,903,4
476,607,4
476,55,4
476,63,5
476,82,3
476,504,4
475,746,4
475,431,4
475,490,4
475,110,3
475,995,3
475,855,4
475,665,4
475,71,4
475,785,4
475,75,4
475,239,3
475,361,3
475,216,4
475,292,5
474,816,2
474,302,2
474,127,5
474,156,5
474,321,5
474,35,5
474,125,5
474,77,5
474,934,4
474,202,5
473,12,4
473,480,4
473,621,3
473,803,5
473,430,4
473,162,4
473,741,5
473,630,3
473,293,4
473,267,3
473,385,5
473,516,4
473,307,4
473,952,4
473,483,4
473,956,4
473,906,4
473,792,4
473,929,5
473,44,5
473,525,4
473,839,3
473,98,5
473,997,5
473,122,4
473,946,4
473,843,4
473,715,3
473,526,4
473,15,4
473,167,4
473,695,4
473,56,4
472,433,4
472,915,4
472,372,4
472,494,4
472,982,3
472,258,4
472,421,4
472,553,5
472,877,4
472,680,4
472,262,5
472,798,4
472,109,4
472,16,3
472,707,4
472,830,3
472,609,5
472,320,4
472,249,4
472,17,4
472,570,4
472,750,3
472,848,4
472,152,4
472,250,3
472,993,2
472,262,3
472,49,4
472,832,3
472,586,4
472,267,4
472,73,3
472,454,4
472,447,2
472,622,4
472,795,4
472,202,4
471,450,4
471,852,4
471,294,5
471,63,5
471,787,1
471,908,4
471,283,4
471,187,5
471,867,3
471,36,3
471,526,4
471,333,4
471,558,4
471,8,3
471,666,3
471,428,3
471,366,4
471,123,1
471,306,4
471,232,5
471,785,2
471,162,4
471,844,3
471,727,5
471,960,5
471,272,2
470,941,4
470,126,5
470,709,5
470,609,1
470,430,4
470,24,4
470,175,4
470,929,4
470,808,5
470,220,5
470,432,5
470,372,3
470,850,5
470,197,1
469,727,4
469,406,4
469,491,4
469,268,2
469,130,5
469,432,5
469,531,5
469,616,5
469,424,5
469,948,4
469,594,4
469,716,5
469,7,5
469,168,5
469,906,5
469,220,5
469,690,4
469,24,4
469,835,3
469,162,4
469,952,3
469,657,3
469,590,4
469,850,4
469,540,5
469,141,4
469,971,4
468,416,3
468,311,2
468,306,4
468,454,4
468,716,5
468,220,5
468,275,1
468,203,5
468,997,2
467,608,5
467,477,4
467,292,4
467,107,4
467,609,1
467,929,4
467,558,2
467,692,5
467,990,5
467,97,4
467,601,4
467,490,4
467,890,5
467,506,3
467,309,4
467,466,4
467,531,5
467,469,5
467,504,2
467,531,4
467,968,2
467,477,4
467,376,5
466,606,5
466,428,4
466,684,5
466,737,4
466,130,4
466,276,4
466,867,4
466,71,4
466,939,5
466,478,4
466,257,4
466,841,4
466,406,5
466,111,3
466,38,4
466,649,4
466,441,4
466,682,3
466,315,5
466,208,5
466,806,4
466,848,5
466,569,4
466,738,4
466,408,5
466,203,5
466,648,4
466,6,4
466,927,4
466,34,4
466,531,4
466,857,5
466,140,3
466,904,4
466,558,3
466,455,4
466,711,4
466,871,3
466,933,3
466,608,5
466,897,4
466,594,4
466,596,5
466,300,4
466,276,4
466,138,5
466,628,4
465,633,5
465,971,5
465,206,4
465,839,1
465,882,5
465,571,4
465,739,5
465,98,5
465,983,5
465,227,2
465,501,5
465,822,4
465,127,4
465,749,4
465,198,1
465,874,5
465,229,5
465,882,5
465,430,1
465,138,5
465,229,5
465,755,5
465,769,1
465,54,4
465,265,5
465,406,4
465,236,4
465,127,4
465,268,5
465,89,4
465,572,4
465,84,4
465,956,4
465,7,5
465,255,5
465,162,4
464,561,4
464,232,2
464,324,3
464,256,3
464,433,4
464,203,4
464,61,3
464,769,4
464,890,4
464,226,5
464,292,5
464,51,3
464,162,2
464,948,4
464,8,3
464,29,5
464,727,5
464,372,4
464,644,3
464,126,4
464,716,4
464,211,2
464,829,5
464,206,4
464,877,4
464,286,5
464,18,4
463,936,4
463,572,4
463,377,5
463,869,3
463,936,1
463,689,4
463,526,5
463,772,5
463,268,5
463,380,4
463,475,3
463,84,4
463,817,5
463,819,5
463,268,5
463,742,3
463,249,2
463,505,2
463,848,2
463,0,3
463,407,4
463,5,3
463,154,4
463,63,5
463,364,4
463,808,5
463,349,5
463,625,2
463,847,3
463,578,4
463,407,5
463,700,4
463,587,1
463,229,2
463,510,4
463,590,3
463,308,4
463,671,4
463,869,2
463,684,4
463,530,4
463,306,4
463,991,5
463,505,4
463,891,5
463,817,5
462,543,3
462,981,4
462,141,5
462,0,4
462,721,4
462,766,4
462,191,5
462,966,5
462,560,5
462,606,3
462,901,5
462,584,4
461,494,4
461,751,4
461,935,4
461,896,4
461,948,4
461,645,4
461,326,5
461,940,5
461,688,4
461,46,4
461,716,4
461,432,4
461,67,4
461,848,4
461,202,4
461,287,4
461,516,4
461,943,3
461,401,4
461,127,4
460,713,4
460,127,4
460,666,4
460,940,4
460,199,2
460,387,3
460,989,3
460,61,5
460,182,3
460,678,3
460,92,4
460,574,4
460,402,4
460,504,4
460,869,4
460,770,4
460,259,3
460,829,5
460,276,4
460,683,3
460,618,4
460,432,4
460,596,4
460,861,4
460,433,5
460,893,5
460,573,4
460,148,4
460,645,4
460,841,4
460,723,4
460,599,4
460,24,4
460,401,4
459,243,4
459,710,4
459,479,4
459,194,3
459,821,5
459,289,2
459,303,3
459,869,3
459,841,4
459,280,3
459,479,3
459,703,5
459,700,4
459,663,3
459,753,4
459,688,4
459,869,4
459,805,4
459,344,4
459,232,3
459,748,4
459,309,3
459,788,5
459,733,4
459,236,2
459,505,5
459,888,4
459,581,4
459,510,4
459,321,4
459,510,4
458,644,4
458,371,1
458,438,4
458,430,3
458,137,4
458,916,4
458,122,4
458,137,5
458,122,2
458,627,3
458,441,4
458,249,4
458,236,3
458,92,5
458,268,3
458,888,5
458,839,3
458,742,4
458,36,3
458,650,4
458,594,5
458,547,5
458,406,4
458,429,2
458,541,4
458,24,5
458,650,5
458,971,4
458,630,2
458,605,4
458,818,5
458,505,4
458,849,4
458,306,3
458,400,3
458,55,3
458,276,5
458,432,4
458,382,1
458,505,4
458,815,3
458,636,3
458,202,5
458,51,5
458,579,5
458,441,5
458,137,4
458,819,5
458,137,3
458,75,3
458,132,3
458,433,5
458,286,5
458,18,4
458,590,4
458,303,4
458,995,3
458,650,4
458,330,5
458,906,3
458,523,4
458,819,4
458,522,3
458,998,2
457,275,4
457,601,4
457,420,4
457,866,5
457,751,3
457,531,4
457,311,4
457,376,5
457,482,4
457,861,4
457,55,5
456,817,5
456,940,4
456,852,4
456,308,5
456,520,3
456,590,5
456,406,5
456,421,5
456,524,3
456,715,3
456,344,3
456,829,4
456,983,5
456,754,4
456,805,5
456,891,4
456,683,3
456,597,4
456,840,3
456,707,4
456,882,4
456,777,4
456,153,3
456,894,5
456,405,5
456,941,3
456,948,5
456,571,4
455,143,5
455,887,1
455,553,1
455,860,5
455,590,4
455,130,2
455,118,2
455,512,1
455,265,5
455,466,5
455,600,4
455,989,5
455,24,3
455,194,3
455,127,4
455,441,4
454,125,5
454,524,4
454,716,5
454,528,4
454,236,2
454,61,4
454,978,2
454,205,3
454,817,4
454,503,4
454,467,1
454,625,4
454,829,5
454,839,1
454,482,3
454,331,4
453,369,5
453,688,5
453,528,4
453,406,2
453,441,2
453,646,5
453,220,5
453,971,5
452,820,5
452,528,4
452,646,4
452,639,1
452,261,4
452,907,5
452,395,4
452,186,4
452,616,5
452,97,4
451,389,3
451,132,4
451,785,2
451,832,4
451,467,2
451,489,2
451,755,4
451,441,2
451,312,3
451,727,5
451,612,4
451,384,4
451,232,4
451,409,3
451,389,4
451,126,3
451,135,5
451,97,3
451,7,5
451,104,3
451,550,3
451,242,5
451,400,5
451,321,4
451,347,3
451,864,4
451,409,2
451,832,4
451,713,4
451,739,4
450,710,4
450,40,3
450,257,3
450,894,1
450,306,3
450,805,4
450,531,3
450,421,5
450,260,3
450,185,1
450,569,1
450,941,5
450,308,2
450,316,2
450,525,4
450,726,4
450,269,4
450,223,3
450,356,3
450,829,4
450,873,4
450,85,5
450,103,4
450,492,3
450,112,5
450,638,3
450,395,3
450,940,4
449,587,2
449,696,3
449,1,4
449,126,4
449,740,5
449,382,2
449,535,5
449,518,2
449,575,4
449,159,2
449,460,3
449,601,2
449,236,4
449,637,4
449,476,2
449,689,4
449,667,2
449,5,3
449,540,5
449,388,4
449,543,5
449,636,2
449,565,2
449,614,5
449,433,5
449,479,1
449,482,1
449,412,5
449,723,5
449,835,3
449,78,2
448,826,4
448,799,5
448,193,4
448,393,3
448,97,1
448,568,2
448,874,2
448,275,4
448,311,4
448,490,5
448,820,3
448,531,5
447,858,4
447,217,4
447,899,4
447,501,4
447,631,4
447,177,4
447,285,4
447,294,4
447,125,4
447,573,2
447,857,4
447,699,5
447,561,4
447,426,4
447,1,4
447,783,4
447,494,4
447,434,4
447,630,4
447,328,5
447,645,4
447,406,4
447,441,4
447,863,3
447,844,4
447,867,4
447,475,3
447,899,4
447,203,4
447,636,2
447,231,4
447,127,3
447,61,4
447,710,4
447,219,4
447,41,3
447,460,3
447,854,2
447,544,4
447,884,5
447,989,4
447,607,3
447,940,4
447,277,4
447,248,4
447,443,4
447,53,4
447,515,3
447,483,4
447,388,3
447,414,2
447,837,4
447,145,3
447,30,3
447,84,3
447,98,3
447,244,5
447,326,4
447,377,4
447,673,4
447,330,4
447,896,4
447,7,4
447,24,4
447,989,5
447,365,3
447,162,4
447,950,4
447,741,4
447,220,4
447,879,3
447,19,4
447,566,3
447,473,4
447,85,3
447,903,4
447,561,4
447,846,4
447,267,4
447,736,3
447,872,4
447,477,3
447,838,3
447,979,4
447,451,4
447,829,4
447,226,4
447,616,4
447,558,4
447,166,4
447,311,3
447,907,4
447,646,4
447,892,4
447,499,3
447,826,3
447,792,4
446,915,2
446,550,4
446,596,5
446,96,5
446,685,2
446,556,4
446,184,4
446,150,4
446,258,4
446,577,3
446,447,4
446,429,4
446,178,5
446,703,5
446,824,4
446,156,3
446,591,3
446,399,5
446,719,5
446,955,5
445,589,4
445,582,5
445,24,4
445,869,4
445,586,5
445,342,2
445,987,5
445,832,2
445,98,5
445,495,4
445,716,4
445,199,5
445,250,4
445,893,4
445,36,5
445,389,3
445,125,4
444,72,2
444,820,5
444,761,2
444,272,3
444,500,4
444,817,4
444,531,5
444,540,5
444,226,3
444,632,5
444,381,2
444,306,2
444,895,4
444,927,5
443,720,2
443,200,4
443,405,2
443,756,4
443,222,4
443,479,2
443,642,5
443,419,3
443,122,3
443,696,4
443,983,5
443,60,4
443,517,5
443,519,2
443,60,5
443,369,4
443,800,3
443,703,2
443,179,4
443,103,3
443,414,5
443,763,2
443,742,3
443,753,3
443,696,4
443,126,4
443,716,4
443,600,5
443,805,4
443,636,5
443,87,4
443,287,2
443,941,5
443,377,4
442,311,2
442,496,4
442,6,1
442,741,4
442,652,4
442,627,2
442,261,2
442,261,1
442,920,4
442,606,2
442,832,2
442,26,1
441,77,2
441,932,2
441,193,5
441,622,3
441,193,5
441,299,5
441,588,2
441,193,5
441,500,3
441,739,3
441,829,3
441,398,3
441,817,4
441,430,5
441,106,2
441,807,5
441,218,2
441,109,3
441,821,3
441,161,3
441,239,2
441,272,4
441,750,5
441,882,4
441,669,2
440,822,2
440,570,5
440,614,4
440,560,4
440,33,4
440,781,4
440,531,4
440,513,4
440,432,4
440,468,2
439,99,4
439,448,3
439,24,5
439,130,5
439,418,5
439,494,4
439,220,2
439,602,5
439,350,5
439,272,4
439,971,4
439,175,4
439,152,4
439,505,4
439,700,4
439,689,2
439,634,5
439,819,5
439,418,1
439,238,4
439,227,2
439,753,4
439,948,3
439,439,5
439,422,4
439,911,4
439,7,5
439,211,5
439,314,3
439,439,5
438,683,4
438,397,4
438,948,4
438,598,4
438,449,2
438,79,5
438,504,5
438,364,4
438,707,4
438,389,4
438,598,4
438,53,4
438,7,4
438,159,4
438,590,4
438,24,4
438,869,4
438,870,4
438,542,4
438,911,5
438,941,5
438,125,2
438,505,4
438,126,5
438,432,5
437,105,3
437,567,2
437,776,2
437,784,5
437,506,4
437,845,5
437,893,3
437,1,5
437,88,3
437,846,5
437,12,4
437,981,2
437,171,4
436,925,4
436,409,3
436,843,3
436,499,3
436,993,3
436,679,4
436,646,5
436,739,5
436,463,2
436,698,2
436,65,5
436,858,4
436,419,3
435,180,5
435,37,2
435,913,3
435,63,2
435,55,4
435,944,4
435,674,4
435,12,3
435,581,3
435,662,3
435,26,3
435,285,4
435,390,4
435,324,3
435,662,4
435,545,2
435,648,4
435,939,1
434,769,4
434,541,5
434,646,4
434,983,4
434,413,4
434,800,5
434,586,4
434,805,4
434,226,5
434,296,3
433,377,4
433,19,3
433,268,5
433,441,3
433,587,4
433,448,4
433,893,4
433,338,1
433,701,4
433,817,5
433,853,3
433,152,2
433,893,4
433,338,2
432,403,4
432,457,3
432,57,3
432,441,4
432,158,3
432,522,3
432,942,2
432,563,3
432,220,5
432,500,2
432,3,5
432,269,3
432,971,4
432,206,4
432,952,4
432,202,4
432,6,3
432,797,3
432,744,3
432,484,5
432,843,2
432,146,4
432,735,3
432,433,5
432,799,3
432,409,3
432,785,2
432,26,5
431,395,3
431,136,3
431,983,5
431,729,5
431,496,5
431,507,4
431,608,3
431,58,4
431,672,5
431,37,2
431,423,4
431,707,5
431,36,5
431,548,4
431,39,4
431,755,3
430,90,4
430,130,5
430,571,4
430,828,5
430,719,4
430,377,4
430,451,2
430,400,5
430,346,3
430,598,4
430,540,5
430,0,4
430,953,2
430,574,4
430,940,4
430,1,4
430,542,4
430,873,4
430,850,4
430,679,4
430,903,3
430,505,4
430,792,4
430,877,4
429,666,4
429,943,2
429,179,4
429,540,4
429,432,5
429,607,3
429,850,3
429,948,4
429,542,4
429,847,4
429,126,4
429,303,4
429,219,5
429,783,2
429,670,3
429,378,5
428,306,4
428,649,5
428,3,4
428,645,5
428,425,4
428,75,2
428,455,4
428,107,5
428,500,3
428,293,4
428,816,5
428,616,4
428,728,5
428,36,5
428,32,5
428,234,1
428,561,2
428,735,5
428,37,3
428,753,5
428,482,5
428,790,5
428,19,3
428,194,3
428,433,3
427,795,4
427,308,4
427,191,4
427,265,5
427,772,4
427,679,4
427,112,4
427,179,4
427,425,4
427,205,3
427,710,3
427,646,5
427,261,4
427,24,5
427,593,5
426,679,4
426,179,4
426,949,4
426,91,4
426,902,1
426,267,4
426,433,4
426,719,3
426,150,4
426,814,2
426,83,4
426,937,4
426,505,4
426,475,2
426,73,4
426,19,4
426,405,4
426,805,5
426,458,4
426,541,3
426,808,4
426,551,5
425,847,5
425,441,1
425,847,3
425,616,5
425,971,5
425,326,5
425,400,3
425,179,4
425,958,5
425,892,3
425,377,2
425,722,5
425,226,4
425,829,5
425,494,2
425,832,1
425,892,4
424,503,4
424,812,4
424,40,5
424,414,1
424,196,5
424,962,4
424,297,5
424,896,4
424,320,3
424,464,1
424,242,5
424,697,3
424,434,4
424,915,2
424,763,4
424,216,3
424,447,3
424,24,5
424,550,3
424,17,4
423,270,4
423,183,4
423,946,4
423,47,5
423,848,4
423,343,5
423,406,4
423,483,4
423,513,5
423,456,4
423,739,5
423,716,5
423,862,5
423,424,5
423,265,5
423,275,3
423,28,4
423,179,4
423,989,5
423,470,4
422,581,5
422,395,5
422,558,5
422,608,4
422,881,5
422,63,5
422,545,4
422,646,5
422,881,4
422,681,5
422,164,3
422,294,5
422,785,3
422,855,4
421,118,4
421,159,5
421,132,4
421,303,4
421,24,4
421,126,4
421,948,4
421,449,3
421,748,4
421,608,3
421,817,4
421,505,4
421,159,5
421,406,5
420,7,5
420,938,4
420,535,4
420,362,3
420,487,3
420,646,3
420,341,2
420,268,4
420,715,4
420,232,4
420,303,4
420,185,3
420,785,2
420,308,3
420,208,5
420,677,3
420,530,2
420,520,2
420,287,4
420,971,3
420,769,2
420,727,3
420,22,1
420,311,4
420,198,1
420,413,4
420,514,3
420,202,5
419,145,3
419,192,4
419,149,4
419,642,3
419,162,4
419,330,5
419,330,5
419,281,4
419,940,5
418,330,5
418,554,4
418,525,4
418,88,1
418,4,3
418,34,5
418,712,5
418,603,3
418,608,5
418,780,4
418,836,5
418,531,4
418,4,4
418,705,4
418,581,3
418,896,5
418,506,2
418,793,4
418,875,5
418,512,2
418,733,5
418,69,3
418,958,5
418,817,4
418,996,2
418,358,4
418,561,5
418,967,4
418,466,4
417,581,2
417,946,3
417,964,3
417,118,4
417,283,3
417,222,3
417,230,4
417,848,4
416,810,1
416,377,4
416,879,2
416,768,4
416,190,5
416,550,1
416,7,2
416,205,3
416,659,4
416,879,3
416,616,4
416,363,2
416,758,4
416,798,3
416,388,2
416,574,4
416,459,5
416,87,2
416,231,3
416,182,5
416,629,3
416,254,5
416,127,3
416,879,5
416,563,2
416,574,2
416,432,4
416,555,3
416,934,5
416,452,5
416,234,3
416,330,5
416,303,4
416,316,4
416,459,4
416,811,4
416,379,2
416,254,4
416,683,4
416,993,3
416,305,3
416,550,3
416,2,2
415,710,4
415,649,5
415,513,4
415,508,1
415,727,4
415,736,2
415,131,3
415,324,3
415,510,3
415,580,5
415,245,4
414,608,4
414,638,2
414,455,3
414,973,2
414,952,4
414,97,4
414,593,5
414,531,5
414,845,1
414,548,4
414,608,1
414,408,2
414,531,5
413,165,4
413,418,3
413,581,3
413,589,1
413,561,4
413,603,4
413,705,5
413,552,4
413,309,3
413,710,4
413,946,5
413,581,5
413,561,5
413,721,2
413,292,2
413,528,3
413,224,3
413,665,4
413,589,4
413,854,3
413,552,4
413,932,4
412,482,5
412,38,3
412,171,5
412,766,4
412,522,5
412,531,5
412,684,5
412,533,5
412,994,5
412,57,4
412,932,3
412,547,4
412,469,5
411,869,3
411,848,5
